Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
ST1W,G301,P78444-9,,5/26/2015 11:02,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/28/2015 9:20,0.101,0.101,+/- 0.007,0.002,0.004,0.002,mg/L,,,5/26/2015 16:03,51641009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,gates closed no flow,
ST1W,G301,P78449-10,,6/1/2015 9:29,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/2/2015 14:13,0.07,0.07,+/- 0.004,0.002,0.008,0.002,mg/L,,,6/1/2015 14:20,51649009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G301,P78449-10,,6/1/2015 9:29,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/9/2015 12:39,0.08,0.08,+/- 0.005,0.002,0.004,0.002,mg/L,,,6/1/2015 14:20,51649009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G301,P78449-10,,6/1/2015 9:29,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/2/2015 11:30,0.107,0.107,+/- 0.008,0.002,0.004,0.002,mg/L,,,6/1/2015 14:20,51649009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G301,P78445-9,,6/8/2015 10:42,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/9/2015 14:39,0.106,0.106,+/- 0.007,0.002,0.004,0.002,mg/L,,,6/8/2015 14:58,51642009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P78445-9,,6/8/2015 10:42,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/9/2015 14:45,0.072,0.072,+/- 0.004,0.002,0.008,0.002,mg/L,,,6/8/2015 14:58,51642009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P78445-9,,6/8/2015 10:42,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/15/2015 12:00,0.084,0.084,+/- 0.006,0.002,0.004,0.002,mg/L,,,6/8/2015 14:58,51642009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P78450-10,,6/15/2015 10:04,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/16/2015 11:50,0.04,0.04,+/- 0.003,0.002,0.008,0.002,mg/L,,,6/15/2015 15:16,51650009,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G301,P78450-10,,6/15/2015 10:04,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/16/2015 11:50,0.088,0.088,+/- 0.006,0.002,0.004,0.002,mg/L,,,6/15/2015 15:16,51650009,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G301,P78450-10,,6/15/2015 10:04,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/22/2015 12:18,0.049,0.049,+/- 0.004,0.002,0.004,0.002,mg/L,,,6/15/2015 15:16,51650009,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G301,P78446-9,,6/22/2015 9:34,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/23/2015 13:55,0.031,0.031,+/- 0.003,0.002,0.008,0.002,mg/L,,,6/22/2015 14:21,51643009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates are closed.,
ST1W,G301,P78446-9,,6/22/2015 9:34,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/25/2015 13:27,0.042,0.042,+/- 0.003,0.002,0.004,0.002,mg/L,,,6/22/2015 14:21,51643009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates are closed.,
ST1W,G301,P78446-9,,6/22/2015 9:34,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/23/2015 13:30,0.086,0.086,+/- 0.006,0.002,0.004,0.002,mg/L,,,6/22/2015 14:21,51643009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates are closed.,
ST1W,G301,P78451-10,,6/29/2015 8:48,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/30/2015 13:45,0.084,0.084,+/- 0.006,0.002,0.004,0.002,mg/L,,,6/29/2015 13:43,51651009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"gates closed, no flow.",
ST1W,G301,P78451-10,,6/29/2015 8:48,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/30/2015 12:24,0.033,0.033,+/- 0.003,0.002,0.008,0.002,mg/L,,,6/29/2015 13:43,51651009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"gates closed, no flow.",
ST1W,G301,P78451-10,,6/29/2015 8:48,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/6/2015 12:34,0.046,0.046,+/- 0.003,0.002,0.004,0.002,mg/L,,,6/29/2015 13:43,51651009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"gates closed, no flow.",
ST1W,G301,P78447-9,,7/6/2015 10:06,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/7/2015 10:43,0.09,0.09,+/- 0.006,0.002,0.004,0.002,mg/L,,,7/6/2015 14:22,51644009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,Gates are closed.,
ST1W,G301,P78447-9,,7/6/2015 10:06,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/7/2015 12:47,0.028,0.028,+/- 0.002,0.002,0.008,0.002,mg/L,,,7/6/2015 14:22,51644009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,Gates are closed.,
ST1W,G301,P78447-9,,7/6/2015 10:06,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/10/2015 9:05,0.039,0.039,+/- 0.003,0.002,0.004,0.002,mg/L,,,7/6/2015 14:22,51644009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,Gates are closed.,
ST1W,G301,P79036-10,,7/13/2015 9:20,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/14/2015 13:12,0.005,0.005,+/- 0.002,0.002,0.008,0.002,mg/L,I,,7/13/2015 13:54,52161009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P79036-10,,7/13/2015 9:20,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/14/2015 11:42,0.051,0.051,+/- 0.004,0.002,0.004,0.002,mg/L,,,7/13/2015 13:54,52161009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P79036-10,,7/13/2015 9:20,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/20/2015 11:40,0.017,0.017,+/- 0.002,0.002,0.004,0.002,mg/L,,,7/13/2015 13:54,52161009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P76669-10,,7/20/2015 10:08,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/21/2015 13:31,0.07,0.07,+/- 0.005,0.002,0.004,0.002,mg/L,,,7/20/2015 14:53,50026010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P76669-10,,7/20/2015 10:08,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/21/2015 13:06,0.039,0.039,+/- 0.003,0.002,0.008,0.002,mg/L,,,7/20/2015 14:53,50026010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P76669-10,,7/20/2015 10:08,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/24/2015 12:49,0.05,0.05,+/- 0.004,0.002,0.004,0.002,mg/L,,,7/20/2015 14:53,50026010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G301,P79032-9,,7/27/2015 10:03,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/28/2015 11:21,0.07,0.07,+/- 0.005,0.002,0.004,0.002,mg/L,,,7/27/2015 14:20,52157009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates closed,
ST1W,G301,P79032-9,,7/27/2015 10:03,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/3/2015 10:38,0.043,0.043,+/- 0.003,0.002,0.004,0.002,mg/L,,,7/27/2015 14:20,52157009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates closed,
ST1W,G301,P79032-9,,7/27/2015 10:03,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/28/2015 13:54,0.032,0.032,+/- 0.003,0.002,0.008,0.002,mg/L,,,7/27/2015 14:20,52157009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates closed,
ST1W,G301,P79037-10,,8/3/2015 9:13,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/4/2015 10:57,0.072,0.072,+/- 0.005,0.002,0.004,0.002,mg/L,,,8/3/2015 13:22,52162009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79037-10,,8/3/2015 9:13,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/4/2015 13:36,0.035,0.035,+/- 0.003,0.002,0.008,0.002,mg/L,,,8/3/2015 13:22,52162009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79037-10,,8/3/2015 9:13,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/10/2015 14:24,0.047,0.047,+/- 0.003,0.002,0.004,0.002,mg/L,,,8/3/2015 13:22,52162009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79033-9,,8/10/2015 9:23,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/11/2015 10:43,0.029,0.029,+/- 0.002,0.002,0.008,0.002,mg/L,,,8/10/2015 12:30,52158009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79033-9,,8/10/2015 9:23,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/11/2015 11:36,0.066,0.066,+/- 0.005,0.002,0.004,0.002,mg/L,,,8/10/2015 12:30,52158009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79033-9,,8/10/2015 9:23,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/13/2015 10:35,0.038,0.038,+/- 0.003,0.002,0.004,0.002,mg/L,,,8/10/2015 12:30,52158009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79038-10,,8/17/2015 9:19,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/18/2015 14:32,0.071,0.071,+/- 0.005,0.002,0.004,0.002,mg/L,,,8/17/2015 14:24,52163009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gray algae scum on water surface.,
ST1W,G301,P79038-10,,8/17/2015 9:19,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/18/2015 12:37,0.003,0.003,+/- 0.002,0.002,0.008,0.002,mg/L,I,,8/17/2015 14:24,52163009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gray algae scum on water surface.,
ST1W,G301,P79038-10,,8/17/2015 9:19,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/19/2015 10:01,0.014,0.014,+/- 0.002,0.002,0.004,0.002,mg/L,,,8/17/2015 14:24,52163009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gray algae scum on water surface.,
ST1W,G301,P79034-9,,8/24/2015 10:41,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/26/2015 10:43,0.099,0.099,+/- 0.007,0.002,0.004,0.002,mg/L,,,8/24/2015 15:35,52159009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Light green alage seen in filter.,
ST1W,G301,P79034-9,,8/24/2015 10:41,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/28/2015 11:33,0.012,0.012,+/- 0.002,0.002,0.004,0.002,mg/L,,,8/24/2015 15:35,52159009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Light green alage seen in filter.,
ST1W,G301,P79034-9,,8/24/2015 10:41,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/25/2015 10:55,0.002,0.002,+/- 0.002,0.002,0.008,0.002,mg/L,I,,8/24/2015 15:35,52159009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Light green alage seen in filter.,
ST1W,G301,P79663-9,,9/1/2015 10:08,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/2/2015 12:39,0.067,0.067,+/- 0.004,0.002,0.008,0.002,mg/L,,,9/1/2015 14:34,52719009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed. G301 permit site collected on today's BWRF trip due to sample preservation error on yesterday's compliance sampling trip.,
ST1W,G301,P79663-9,,9/1/2015 10:08,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/3/2015 11:38,0.08,0.08,+/- 0.005,0.002,0.004,0.002,mg/L,,,9/1/2015 14:34,52719009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed. G301 permit site collected on today's BWRF trip due to sample preservation error on yesterday's compliance sampling trip.,
ST1W,G301,P79663-9,,9/1/2015 10:08,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/2/2015 15:29,0.123,0.123,+/- 0.008,0.002,0.004,0.002,mg/L,,,9/1/2015 14:34,52719009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed. G301 permit site collected on today's BWRF trip due to sample preservation error on yesterday's compliance sampling trip.,
ST1W,G301,P79663-8,,9/1/2015 10:25,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/3/2015 11:36,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,9/1/2015 14:34,52719008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G301,P79663-8,,9/1/2015 10:25,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/2/2015 15:32,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,9/1/2015 14:34,52719008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G301,P79663-8,,9/1/2015 10:25,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/2/2015 12:37,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,9/1/2015 14:34,52719008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G301,P79035-9,,9/8/2015 9:54,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/10/2015 9:13,0.116,0.116,+/- 0.008,0.002,0.004,0.002,mg/L,,,9/8/2015 13:23,52160009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79035-9,,9/8/2015 9:54,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/9/2015 9:27,0.073,0.073,+/- 0.004,0.002,0.008,0.002,mg/L,,,9/8/2015 13:23,52160009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79035-9,,9/8/2015 9:54,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/17/2015 8:51,0.086,0.086,+/- 0.006,0.002,0.004,0.002,mg/L,,,9/8/2015 13:23,52160009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79040-10,,9/14/2015 10:35,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/15/2015 13:08,0.062,0.062,+/- 0.004,0.002,0.008,0.002,mg/L,,,9/14/2015 16:37,52165009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79040-10,,9/14/2015 10:35,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/21/2015 11:06,0.077,0.077,+/- 0.005,0.002,0.004,0.002,mg/L,,,9/14/2015 16:37,52165009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79040-10,,9/14/2015 10:35,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/16/2015 11:11,0.144,0.144,+/- 0.010,0.002,0.004,0.002,mg/L,,,9/14/2015 16:37,52165009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P80570-9,,9/21/2015 10:01,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/22/2015 11:53,0.137,0.137,+/- 0.008,0.002,0.008,0.002,mg/L,,,9/21/2015 14:11,53426009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P80570-9,,9/21/2015 10:01,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/24/2015 12:43,0.15,0.15,+/- 0.009,0.002,0.004,0.002,mg/L,,,9/21/2015 14:11,53426009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P80570-9,,9/21/2015 10:01,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/23/2015 10:08,0.205,0.205,+/- 0.014,0.002,0.004,0.002,mg/L,,,9/21/2015 14:11,53426009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79041-10,,9/28/2015 9:10,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/1/2015 10:18,0.135,0.135,+/- 0.008,0.002,0.004,0.002,mg/L,,,9/28/2015 14:00,52166009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79041-10,,9/28/2015 9:10,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/29/2015 12:30,0.119,0.119,+/- 0.007,0.002,0.008,0.002,mg/L,,,9/28/2015 14:00,52166009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79041-10,,9/28/2015 9:10,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/30/2015 9:14,0.168,0.168,+/- 0.012,0.002,0.004,0.002,mg/L,,,9/28/2015 14:00,52166009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P79041-25,,9/28/2015 9:19,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/30/2015 9:22,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,9/28/2015 14:00,52166024,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G301,P79041-25,,9/28/2015 9:19,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/29/2015 12:39,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,9/28/2015 14:00,52166024,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G301,P79041-25,,9/28/2015 9:19,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/1/2015 10:26,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,9/28/2015 14:00,52166024,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G301,P80571-9,,10/5/2015 10:55,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/6/2015 12:29,0.128,0.128,+/- 0.009,0.002,0.004,0.002,mg/L,,,10/5/2015 15:55,53427009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,"gates closed, no flow",
ST1W,G301,P80571-9,,10/5/2015 10:55,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/6/2015 13:04,0.051,0.051,+/- 0.003,0.002,0.008,0.002,mg/L,,,10/5/2015 15:55,53427009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,"gates closed, no flow",
ST1W,G301,P80571-9,,10/5/2015 10:55,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/12/2015 10:04,0.061,0.061,+/- 0.004,0.002,0.004,0.002,mg/L,,,10/5/2015 15:55,53427009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,"gates closed, no flow",
ST1W,G301,P79042-10,,10/12/2015 10:02,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/13/2015 9:46,0.035,0.035,+/- 0.003,0.002,0.008,0.002,mg/L,,,10/12/2015 14:06,52167009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Moderate fine particulates. Two filters used.,
ST1W,G301,P79042-10,,10/12/2015 10:02,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/14/2015 7:44,0.092,0.092,+/- 0.006,0.002,0.004,0.002,mg/L,,,10/12/2015 14:06,52167009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Moderate fine particulates. Two filters used.,
ST1W,G301,P79042-10,,10/12/2015 10:02,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/14/2015 11:35,0.045,0.045,+/- 0.003,0.002,0.004,0.002,mg/L,,,10/12/2015 14:06,52167009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Moderate fine particulates. Two filters used.,
ST1W,G301,P79667-10,,10/19/2015 10:27,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/20/2015 14:44,0.095,0.095,+/- 0.007,0.002,0.004,0.002,mg/L,,,10/19/2015 15:56,52723010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,"gate closed, no flow",
ST1W,G301,P79667-10,,10/19/2015 10:27,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/26/2015 12:35,0.05,0.05,+/- 0.004,0.002,0.004,0.002,mg/L,,,10/19/2015 15:56,52723010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,"gate closed, no flow",
ST1W,G301,P79667-10,,10/19/2015 10:27,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/20/2015 9:22,0.043,0.043,+/- 0.003,0.002,0.008,0.002,mg/L,,,10/19/2015 15:56,52723010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,"gate closed, no flow",
ST1W,G301,P80572-9,,10/26/2015 10:38,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/27/2015 11:18,0.089,0.089,+/- 0.006,0.002,0.004,0.002,mg/L,,,10/26/2015 14:32,53428009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P80572-9,,10/26/2015 10:38,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/30/2015 12:17,0.054,0.054,+/- 0.004,0.002,0.004,0.002,mg/L,,,10/26/2015 14:32,53428009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G301,P80572-9,,10/26/2015 10:38,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/27/2015 13:41,0.046,0.046,+/- 0.003,0.002,0.008,0.002,mg/L,,,10/26/2015 14:32,53428009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
